customer_id,before_call_entropy,before_perc_of_calls_to_dar,before_calls_to_dar_ward_rank,before_calls_to_dar_subward_rank,after_call_entropy,before_money_sent_normed,after_mean_balance,after_cashin_normed,region_education,region_immunization_measles,region_antenatal_visits,region_parliament_female_male_ratio,region_population_millions,region_manyara,region_mara,region_pwani,region_ruvuma,region_shinyanga
389,3.1149,71.05,89.75,82.0,3.1299,2113.521739130435,3379.1428571428573,125.67883211678831,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
696,3.0144,12.91,392.0,362.0,3.2247,686.7848837209302,9301.276923076925,2027.496598639456,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
940,3.6178,60.85,290.33,245.0,3.8793,3142.8030303030305,6218.363636363636,229.205,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
308,4.6449,41.6,356.29,358.0,4.8216,5659.553191489362,23643.528846153848,350.14204545454544,17.3,85.0,49.14,0.49,1.3,0,0,0,0,0
929,4.0107,58.51,280.83,319.0,3.7973,996.4566929133858,7710.923076923077,212.27,17.3,85.0,49.14,0.49,1.3,0,0,0,0,0
456,4.1743,24.63,255.57,207.0,4.0698,3706.494845360825,27806.4,591.2244897959183,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
1023,3.9245,4.74,385.75,231.0,4.2777,1730.597014925373,8138.411764705882,113.09420289855072,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
5,3.5537,66.55,290.33,269.0,3.0744,2557.5703125,10102.208333333334,855.632768361582,17.3,85.0,49.14,0.49,1.3,0,0,0,0,0
121,4.4498,8.16,356.29,358.0,4.3211,32433.75796178344,4206.6875,344.42857142857144,19.6,86.7,39.82,0.38,2.77,0,0,0,0,0
120,3.4326,41.38,356.29,356.0,3.137,1068.58407079646,2733.6444444444446,87.77272727272727,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
852,3.268,67.12,299.67,374.0,4.0682,2100.602409638554,16312.25925925926,76.24742268041237,17.3,85.0,49.14,0.49,1.3,0,0,0,0,0
1212,2.7328,32.14,281.0,184.0,3.1337,2770.121951219512,101.0,0.0252525252525252,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
471,3.1686,88.49,356.29,358.0,2.0658,2668.3811659192825,8513.90322580645,1732.1367521367522,20.4,92.2,63.64,0.8,1.1,0,0,1,0,0
327,2.6777,51.72,36.0,56.0,2.2052,4535.0,6829.666666666667,192.8869565217392,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
493,3.6459,41.49,341.5,340.0,3.5316,462.2782258064516,22125.25,2151.2909090909093,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
289,2.6646,28.57,193.2,180.0,2.9173,832.010582010582,4474.2307692307695,10.48611111111111,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
110,4.1992,19.2,96.25,112.0,3.9083,7878.1511627906975,39765.78620689656,3455.306748466258,19.6,86.7,39.82,0.38,2.77,0,0,0,0,0
445,3.3609,27.03,356.29,356.0,2.9007,579.051724137931,4674.333333333333,81.55066079295155,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
757,3.8977,28.93,14.67,145.0,4.0769,73016.75418994413,36975.79891304348,5627.803278688524,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
670,,,,,,0.0,407.0,0.0,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
255,3.6478,21.8,170.25,150.0,3.3831,5146.673202614379,11011.641025641024,72.9578313253012,15.7,94.0,45.52,1.2,1.27,0,0,0,0,0
712,3.322,64.14,72.14,105.0,4.2005,9534.182692307691,6827.69801980198,2175.4115384615384,16.8,91.4,52.21,0.38,1.69,0,0,0,0,0
1202,2.0056,40.91,141.5,80.0,2.6129,3.6496350364963503,17152.5,667.2568306010929,13.1,93.2,39.66,0.5,1.37,0,0,0,0,0
1124,3.0439,9.09,192.8,249.0,2.9419,11305.570680628272,42420.70903010033,3672.341176470589,19.6,86.7,39.82,0.38,2.77,0,0,0,0,0
1057,4.075,9.7,73.33,47.0,4.4255,1079.1156462585034,18926.82692307692,995.259433962264,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
265,3.9771,28.85,176.0,215.0,3.4053,20576.36363636364,35303.333333333336,3984.094861660079,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
886,2.9047,33.93,219.6,228.0,3.3873,8203.846153846154,15012.5,219.31578947368425,8.3,91.3,46.53,0.75,1.38,0,0,0,1,0
746,2.5724,9.35,106.2,103.0,3.4429,1693.6666666666667,3836.85,142.88235294117646,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
282,2.9536,75.36,356.29,358.0,2.2153,303.1727272727273,8223.0,1.7150837988826817,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
262,,,,,,0.0,69.25,0.0,20.4,92.2,63.64,0.8,1.1,0,0,1,0,0
427,2.9234,84.68,14.67,45.0,3.2944,449.1830065359477,8188.489795918367,1100.9060402684563,19.6,86.7,39.82,0.38,2.77,0,0,0,0,0
137,3.5416,62.22,107.6,146.0,3.4095,1159.2228260869565,8061.956989247312,4248.679245283019,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
100,3.0131,63.16,57.4,42.0,3.8204,17431.632653061224,160275.03980099503,5015.795620437956,19.2,77.0,21.21,0.0,1.0,0,0,0,0,0
227,3.7069,30.47,137.0,113.0,2.9776,2256.15234375,10623.377777777778,2908.704761904762,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
190,3.4445,30.12,49.75,63.0,3.2044,3568.8356164383563,42615.194444444445,392.07042253521126,18.3,83.4,39.72,0.6,0.86,0,0,0,0,0
968,3.6767,82.91,219.6,278.0,3.5821,368.2352941176471,5273.041095890411,96.50657894736842,18.1,83.3,22.44,0.25,2.71,0,0,0,0,0
851,2.5013,83.94,202.67,136.0,2.7566,1328.6524390243903,5399.48,58.867816091954026,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
906,3.7767,80.85,255.57,243.0,4.0085,,11011.727272727272,172.0763358778626,18.2,97.1,46.49,0.75,2.46,0,0,0,0,0
291,3.316,40.2,144.83,142.0,2.7945,3885.629032258064,24706.462686567163,3006.848214285714,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
301,2.8648,21.79,230.33,208.0,3.5486,137.5,61910.05714285714,1305.2073170731708,18.1,83.3,22.44,0.25,2.71,0,0,0,0,0
228,4.2134,46.63,195.25,154.0,3.9858,397.4108527131783,16295.939759036144,650.7368421052631,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
492,3.1989,13.71,52.67,134.0,2.9767,294.82758620689657,10508.216216216217,220.01,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
1152,2.5501,85.62,53.67,25.0,3.3751,398.76847290640393,2485.2380952380954,39.12337662337662,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
473,1.8122,14.81,290.6,192.0,1.9299,214.28571428571428,5735.0,252.3305785123967,11.8,93.3,38.82,0.33,0.94,0,0,0,0,0
985,3.9358,25.48,202.67,261.0,3.9365,9547.943548387097,13248.460784313726,964.1160714285714,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
520,,,,,,,1805.210526315789,0.0,20.4,92.2,63.64,0.8,1.1,0,0,1,0,0
1096,3.1859,24.86,137.0,113.0,3.4835,152.94117647058823,21082.96551724138,565.6686746987951,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
264,2.9078,54.41,193.2,180.0,3.6844,3551.5,15167.70588235294,1554.0824742268042,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
744,,,,,,0.0,13102.666666666666,0.0,19.6,86.7,39.82,0.38,2.77,0,0,0,0,0
45,4.3504,19.33,192.8,116.0,4.3202,2057.786885245901,11330.564516129032,684.2880434782609,19.4,70.0,33.42,0.33,1.53,0,0,0,0,1
948,4.4123,24.1,359.17,335.0,4.2792,974.1187214611872,4259.916666666667,126.85714285714286,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
109,1.8623,18.92,230.33,340.0,3.2596,,1808.5,54.89453125,15.7,94.0,45.52,1.2,1.27,0,0,0,0,0
1197,3.8876,86.6,418.25,431.0,4.712,796.5644171779142,42887.5243902439,1184.989847715736,19.6,81.0,63.16,1.0,1.43,1,0,0,0,0
194,3.8514,18.03,237.5,4.0,4.0172,745.2788104089219,3544.181818181818,133.2659574468085,8.3,91.3,46.53,0.75,1.38,0,0,0,1,0
673,4.6237,44.12,184.25,190.0,4.2303,5575.192307692308,11368.615384615385,668.4551724137931,8.6,85.6,40.74,0.5,1.74,0,1,0,0,0
655,2.3721,81.91,418.25,431.0,2.1654,9.90566037735849,47023.6282051282,5790.108433734939,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
844,3.0399,58.21,219.6,152.0,3.3759,2628.2442748091603,10462.23076923077,282.5576923076923,15.7,94.0,45.52,1.2,1.27,0,0,0,0,0
266,1.7316,83.1,392.0,362.0,2.9246,351.47058823529414,448.1111111111111,0.8333333333333334,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
866,3.9647,31.54,178.0,409.0,3.336,5718.666666666667,32390.016666666663,3333.2131147540986,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
1036,3.8122,25.92,237.5,197.0,3.3117,536.9047619047619,65601.0,635.1130434782609,15.2,82.3,38.58,0.5,2.13,0,0,0,0,0
465,3.3204,84.48,418.25,436.0,2.9525,1.6216216216216215,8728.888888888889,102.83333333333331,18.1,83.3,22.44,0.25,2.71,0,0,0,0,0
122,3.9899,50.2,250.12,150.0,3.5407,,2458.333333333333,20.2020202020202,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
1195,3.7321,26.51,392.0,397.0,3.7692,745.8115183246073,10536.478260869566,656.1168831168832,11.8,93.3,38.82,0.33,0.94,0,0,0,0,0
358,3.885,59.82,195.25,154.0,3.5185,1094.2446043165469,25340.49494949495,2063.58,15.2,82.3,38.58,0.5,2.13,0,0,0,0,0
842,4.0096,11.45,202.67,260.0,3.2039,2492.478813559322,58394.20338983051,14128.40350877193,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
42,3.2511,87.5,421.46,438.0,3.081,2278.688524590164,11545.363636363636,145.44600938967136,8.6,85.6,40.74,0.5,1.74,0,1,0,0,0
915,3.5909,51.16,250.12,254.0,3.2329,2278.179487179488,13952.111111111111,66.55974842767296,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
381,2.975,29.17,183.33,134.0,3.8813,11031.11235955056,3397.0,55.89705882352941,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
787,3.8524,12.61,28.5,260.0,3.8667,8245.547945205479,7512.8125,450.0656565656566,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
539,2.1391,85.53,219.6,152.0,4.0182,13.846153846153848,3602.5714285714284,41.86610878661088,,,,0.5,1.58,0,0,0,0,0
435,3.018,68.5,144.83,142.0,3.2061,905.607476635514,5985.714285714285,181.2076923076923,15.7,94.0,45.52,1.2,1.27,0,0,0,0,0
1093,3.1008,29.47,141.5,168.0,3.5852,314.1304347826087,23206.128205128207,2400.0103626943005,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
52,3.1478,21.07,153.25,118.0,4.2452,2290.1098901098903,7292.723404255319,1479.190476190476,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
257,3.9533,20.11,280.83,195.0,4.3209,69657.98611111111,118704.25274725274,3016.957142857143,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
516,3.7942,45.2,93.75,20.0,3.0532,7709.674698795181,60650.88607594937,1416.776397515528,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
205,3.8179,24.68,72.14,178.0,4.5835,55402.65151515151,215380.0909090909,2382.3,16.8,91.4,52.21,0.38,1.69,0,0,0,0,0
917,2.7661,29.03,192.8,195.0,2.948,7001.145038167939,3405.5,1.801980198019802,15.7,94.0,45.52,1.2,1.27,0,0,0,0,0
31,2.271,97.44,202.67,340.0,2.7071,371.4285714285714,25667.044943820223,170.28251121076232,19.6,81.0,63.16,1.0,1.43,1,0,0,0,0
859,,,,,,0.0,160069.0,0.0,19.6,86.7,39.82,0.38,2.77,0,0,0,0,0
351,3.2021,13.11,137.0,231.0,3.9553,1300.0,16494.35714285714,804.8620689655172,20.4,92.2,63.64,0.8,1.1,0,0,1,0,0
706,3.3777,55.48,107.6,146.0,3.1082,16984.04761904762,59095.28571428572,1439.6644295302012,18.2,97.1,46.49,0.75,2.46,0,0,0,0,0
491,2.4765,0.0,,,3.1321,297.5238095238095,29970.15909090909,443.6857142857143,17.3,85.0,49.14,0.49,1.3,0,0,0,0,0
525,3.7051,29.83,230.33,231.0,3.6994,750.9756097560976,3242.5,84.71724137931035,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
679,2.6933,40.74,249.42,154.0,3.1695,3801799.289099526,8812.142857142857,0.5147058823529411,18.1,83.3,22.44,0.25,2.71,0,0,0,0,0
1107,3.8541,32.2,28.5,33.0,3.4622,7077.894736842105,7868.185185185185,380.6727272727273,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
794,4.5381,21.16,72.14,294.0,4.277,2117.4418604651164,7213.1463414634145,1174.0179640718563,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
732,2.0947,55.56,102.33,294.0,2.9698,764.6919431279621,11819.333333333334,2.45,15.2,82.3,38.58,0.5,2.13,0,0,0,0,0
335,3.5432,46.74,170.25,158.0,3.7587,3982.11009174312,11488.040816326533,649.5721393034826,20.4,92.2,63.64,0.8,1.1,0,0,1,0,0
597,3.2275,54.55,381.0,332.0,4.0998,423.6363636363636,6575.5,57.917355371900825,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
1111,3.5253,4.2,178.0,431.0,4.2399,316.56050955414014,1672.7336683417086,752.2268907563025,16.8,91.4,52.21,0.38,1.69,0,0,0,0,0
1005,3.3688,44.44,281.0,204.0,2.7823,,14176.0,1573.6434108527133,15.2,82.3,38.58,0.5,2.13,0,0,0,0,0
1092,3.2221,22.1,219.6,228.0,3.1603,1528.0828402366865,2792.833333333333,21.860103626943005,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
922,1.5795,90.28,36.0,4.0,2.8544,1079.7101449275362,12915.8,1.297491039426523,16.8,91.4,52.21,0.38,1.69,0,0,0,0,0
362,3.1931,53.78,133.25,78.0,2.7912,216.3538461538461,6485.688888888889,407.7978723404256,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
322,3.0829,67.23,106.2,133.0,3.843,1541.6666666666667,2817.9333333333334,48.83536585365854,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
914,4.4718,65.45,329.5,313.0,4.421,11576.42857142857,11902.487804878048,3333.131221719457,17.3,85.0,49.14,0.49,1.3,0,0,0,0,0
816,2.9711,79.43,381.0,297.0,2.9304,547.0588235294117,16066.072727272727,1250.35,20.4,92.2,63.64,0.8,1.1,0,0,1,0,0
401,3.5923,15.85,399.2,439.0,3.9357,1134.6951219512196,6150.152173913043,1239.5397727272727,20.4,92.2,63.64,0.8,1.1,0,0,1,0,0
349,3.4127,42.91,290.33,180.0,3.6632,583.3333333333334,5144.238095238095,407.3387978142076,20.4,92.2,63.64,0.8,1.1,0,0,1,0,0
878,1.6091,67.65,141.5,168.0,2.8278,4249.290780141844,25759.59574468085,3045.616352201258,18.1,83.3,22.44,0.25,2.71,0,0,0,0,0
125,3.3419,29.33,255.57,241.0,3.5086,3438.6666666666665,5900.428571428572,89.85074626865672,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
328,2.7227,22.0,178.0,179.0,3.3723,688.9880952380952,13781.244444444445,1150.3315789473684,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
392,1.9953,66.67,334.67,361.0,3.0638,7927.415384615385,14316.346153846154,1562.2360248447203,17.3,85.0,49.14,0.49,1.3,0,0,0,0,0
30,4.5204,15.11,8.5,9.0,4.2404,10353.426470588236,48532.934782608696,5821.860294117647,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
1084,2.0023,83.93,277.0,248.0,3.7488,1357.3846153846157,15176.560975609756,136.54140127388536,17.3,85.0,49.14,0.49,1.3,0,0,0,0,0
620,3.7832,76.81,329.5,313.0,4.4448,6436.590909090909,11817.847826086956,1837.5265700483087,8.6,85.6,40.74,0.5,1.74,0,1,0,0,0
404,3.8258,17.52,52.67,70.0,4.1399,271.42857142857144,18653.03614457832,1993.393103448276,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
210,4.3563,6.78,184.25,145.0,4.4379,4117.708333333333,10857.09090909091,939.8739130434784,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
234,3.9512,69.29,260.25,322.0,4.4755,9740.267379679144,31867.314285714285,581.5594405594405,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
419,2.5799,77.46,280.83,195.0,2.6707,453.3057851239669,675.0,0.0,20.4,92.2,63.64,0.8,1.1,0,0,1,0,0
853,2.8716,60.9,281.43,240.0,2.5648,610.328502415459,8341.764705882353,771.978021978022,15.7,94.0,45.52,1.2,1.27,0,0,0,0,0
743,,,,,,0.0,2824.769230769231,0.0,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
302,3.7526,47.21,290.6,192.0,3.3359,5148.320675105485,27097.433673469382,4211.577586206897,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
611,3.9625,3.83,77.0,75.0,3.2641,186.5625,4407.625,132.05128205128204,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
128,3.4224,47.1,290.33,112.0,3.7955,1639.766081871345,6751.532110091744,1793.179347826087,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
889,1.4975,74.32,72.14,28.0,2.81,3149.5689655172414,12077.51724137931,1016.5589743589744,15.2,82.3,38.58,0.5,2.13,0,0,0,0,0
667,4.0057,7.94,260.25,14.0,3.5794,4797.767857142857,31571.555555555555,922.8493150684932,18.1,83.3,22.44,0.25,2.71,0,0,0,0,0
103,3.9769,84.32,239.0,335.0,4.0216,2502.803738317757,6244.027777777777,581.7671232876712,20.4,92.2,63.64,0.8,1.1,0,0,1,0,0
1051,2.3914,2.33,106.2,110.0,3.0098,0.8620689655172413,5698.916666666667,107.82608695652172,8.6,85.6,40.74,0.5,1.74,0,1,0,0,0
217,1.903,81.36,202.67,136.0,3.0962,1162.121212121212,14541.285714285714,559.7622377622378,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
391,3.1891,90.62,137.0,44.0,3.5424,42677.82352941176,2705.8,46.86440677966102,15.2,82.3,38.58,0.5,2.13,0,0,0,0,0
1042,3.1914,8.13,219.6,152.0,2.773,1483.4123222748815,204958.4705882353,559.9208633093525,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
869,4.6062,34.22,176.0,201.0,4.5644,2291.3296703296705,9858.577777777778,1684.4625850340135,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
1104,3.8559,81.69,277.0,273.0,3.6251,75.24752475247524,2943.4772727272725,173.19753086419752,19.6,86.7,39.82,0.38,2.77,0,0,0,0,0
969,2.725,38.24,195.25,199.0,3.7464,1141.9753086419753,5459.777777777777,89.22962962962963,18.1,83.3,22.44,0.25,2.71,0,0,0,0,0
970,2.5467,65.83,299.67,304.0,2.3083,785.8993288590603,23600.369565217392,1034.3793103448277,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
371,4.3506,13.72,203.0,203.0,4.0018,281.3953488372093,1804.842105263158,51.83908045977012,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
1020,3.3742,14.52,202.83,177.0,3.3905,75.34246575342466,8182.0,127.50243902439024,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
414,3.2757,87.16,49.75,97.0,3.8488,1605.46875,9667.444444444443,124.89380530973452,15.7,94.0,45.52,1.2,1.27,0,0,0,0,0
549,1.8581,63.24,260.25,294.0,3.0906,546.0869565217391,9029.776119402984,1653.2416666666666,19.6,86.7,39.82,0.38,2.77,0,0,0,0,0
409,4.0114,61.31,249.42,245.0,4.2274,3616.6666666666665,10632.833333333334,668.0972222222222,18.1,83.3,22.44,0.25,2.71,0,0,0,0,0
400,1.932,89.42,341.5,340.0,2.2952,,3805.0,326.0869565217391,15.2,82.3,38.58,0.5,2.13,0,0,0,0,0
936,3.472,30.0,51.6,32.0,3.1521,243519.6601941748,13248.478260869566,182.13274336283183,16.8,91.4,52.21,0.38,1.69,0,0,0,0,0
24,2.5154,24.88,202.83,156.0,2.8642,640.952380952381,13334.90909090909,366.4890510948905,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
2,3.6891,23.46,279.83,309.0,3.75,21550.0,122468.5325670498,34467.49645390071,17.3,85.0,49.14,0.49,1.3,0,0,0,0,0
577,0.5374,96.77,359.17,377.0,2.312,18377.862595419847,29474.820276497696,4559.334862385321,,,,,,0,0,0,0,0
818,3.9693,39.14,137.0,113.0,4.2391,2853.651960784314,12316.42857142857,363.6923076923077,18.3,83.4,39.72,0.6,0.86,0,0,0,0,0
785,1.9763,84.56,399.2,349.0,2.7347,2007.066037735849,3573.181818181818,0.2989690721649484,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
1083,3.3961,32.37,137.0,171.0,3.1151,163.5,7212.243243243243,441.2153110047847,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
365,4.1149,9.18,281.43,240.0,3.5004,328.8759689922481,5568.117647058823,174.38834951456312,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
1011,4.7806,28.81,36.0,4.0,4.6638,5111.032608695652,41362.07894736842,13622.357142857143,11.8,93.3,38.82,0.33,0.94,0,0,0,0,0
815,2.747,81.25,70.0,35.0,3.4183,,3654.076923076923,178.6815286624204,11.8,93.3,38.82,0.33,0.94,0,0,0,0,0
338,2.0826,21.11,106.2,133.0,2.8907,1041.16,6765.307692307692,857.1336206896551,20.4,92.2,63.64,0.8,1.1,0,0,1,0,0
709,2.0238,55.56,137.0,160.0,3.0982,315.72327044025155,220051.8571428572,238.88659793814432,8.6,85.6,40.74,0.5,1.74,0,1,0,0,0
426,3.1471,75.0,49.75,68.0,2.3481,2626.5060240963853,200.0,0.4952380952380952,15.7,94.0,45.52,1.2,1.27,0,0,0,0,0
775,4.2086,50.77,93.75,43.0,3.7557,4530.140186915888,5203.5,13.85234899328859,16.8,91.4,52.21,0.38,1.69,0,0,0,0,0
317,3.8235,58.63,230.33,208.0,3.9687,1040.8108108108108,7168.0,0.6525821596244131,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
996,2.467,73.42,329.5,346.0,3.1522,1529.009009009009,6461.6,40.93076923076923,15.2,82.3,38.58,0.5,2.13,0,0,0,0,0
582,3.1809,7.35,257.67,253.0,2.9348,,21341.722222222223,424.88082901554407,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
184,3.6879,18.96,280.83,276.0,3.3917,2511.4754098360654,37618.74242424242,1920.7911111111111,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
953,3.7453,45.47,229.0,260.0,4.4907,18604.16425120773,64146.5117370892,11910.246666666666,15.7,94.0,45.52,1.2,1.27,0,0,0,0,0
443,3.3924,11.48,385.75,352.0,3.9896,504.054794520548,19828.13235294117,526.1565656565657,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
645,2.5054,36.25,277.0,248.0,2.8923,1099.055900621118,7226.440860215053,1207.2623762376238,16.8,91.4,52.21,0.38,1.69,0,0,0,0,0
910,2.7414,2.54,192.8,185.0,3.86,896.4788732394367,11711.84693877551,475.5,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
690,2.8707,35.0,195.67,122.0,3.1877,976.9230769230768,38002.37410071943,10488.75147928994,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
167,2.6318,79.27,57.4,50.0,3.3627,1575.0,5737.058823529412,535.7577092511013,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
80,3.9273,26.72,144.83,142.0,4.5771,499.09022556390977,5783.4,452.5885167464114,15.7,94.0,45.52,1.2,1.27,0,0,0,0,0
766,2.9943,28.07,356.29,358.0,4.0245,1428.571428571429,10515.302325581397,880.7311827956989,,,,0.75,0.7,0,0,0,0,0
727,,,,,,0.0,1761.0,0.0,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
730,3.951,46.15,281.0,49.0,4.2945,5094.736842105263,8251.363636363636,131.62325581395348,,,,0.67,1.74,0,0,0,0,0
572,3.5682,17.54,355.25,334.0,3.1167,120.29702970297028,3026.25,39.1015625,18.1,83.3,22.44,0.25,2.71,0,0,0,0,0
750,2.8933,68.13,63.75,69.0,3.3786,100.0,36356.92857142857,171.36601307189542,20.4,92.2,63.64,0.8,1.1,0,0,1,0,0
1171,3.9526,19.03,53.67,46.0,3.7452,2412.1559633027523,36819.51724137931,7698.118055555556,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
979,3.5866,32.41,195.25,154.0,3.96,5944.800904977376,30493.712328767124,3819.496503496504,26.3,51.0,32.28,0.22,2.29,0,0,0,0,0
832,4.1881,52.09,280.83,195.0,4.1832,23716.666666666668,43960.94594594595,313.92118226600985,19.6,86.7,39.82,0.38,2.77,0,0,0,0,0
294,4.5138,39.17,170.25,161.0,3.7147,6628.615384615385,6776.820224719101,1649.1379310344828,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
