customer_id,before_call_entropy,before_perc_of_calls_to_dar,before_calls_to_dar_ward_rank,before_calls_to_dar_subward_rank,after_call_entropy,before_money_sent_normed,after_mean_balance,after_cashin_normed,region_education,region_immunization_measles,region_antenatal_visits,region_parliament_female_male_ratio,region_population_millions,region_manyara,region_mara,region_pwani,region_ruvuma,region_shinyanga
901,3.4907,46.67,392.0,397.0,0.0,1425.0,25.0,0.0521739130434782,8.6,85.6,40.74,0.5,1.74,0,1,0,0,0
603,3.3567,6.63,52.67,44.0,3.1358,1084.2448979591836,21564.676470588234,777.3904761904762,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
237,4.1947,25.99,352.5,281.0,4.2625,1345.8727272727272,4841.0123456790125,842.6944444444445,15.7,94.0,45.52,1.2,1.27,0,0,0,0,0
198,2.3463,17.39,219.6,278.0,3.1893,1237.2340425531916,7335.90625,391.936507936508,18.3,83.4,39.72,0.6,0.86,0,0,0,0,0
636,2.7186,70.46,170.25,161.0,3.075,1082.8877005347597,16344.081967213117,580.282208588957,11.8,93.3,38.82,0.33,0.94,0,0,0,0,0
497,3.7677,22.84,392.0,397.0,3.5269,185.05747126436785,4182.571428571428,0.3391304347826087,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
430,3.0868,53.33,356.29,388.0,2.9541,1179.295154185022,361.0,0.2403100775193798,8.3,91.3,46.53,0.75,1.38,0,0,0,1,0
764,3.6253,42.39,202.83,156.0,3.8411,524.2021276595744,55899.082278481015,13629.759036144578,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
495,3.2675,15.16,169.25,121.0,3.5737,1962.2047244094488,12570.33116883117,2450.5367647058824,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
464,1.7991,86.7,51.6,65.0,3.0768,,18837.5,224.40944881889763,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
432,1.871,2.78,307.5,291.0,3.9614,,19632.352941176472,1023.7226277372264,8.6,85.6,40.74,0.5,1.74,0,1,0,0,0
1129,4.2967,11.99,230.33,208.0,4.0806,6962.032863849765,29175.037974683542,6575.63768115942,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
691,,,,,,0.0,2491.48,0.0,15.7,94.0,45.52,1.2,1.27,0,0,0,0,0
792,3.4579,8.02,381.0,180.0,3.728,1255.5263157894738,55689.32919254658,23872.430555555555,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
855,3.1986,40.16,202.83,177.0,3.4964,6219.2282157676345,4853.8536585365855,1291.9243697478992,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
615,4.7473,85.45,184.25,26.0,4.935,887.5,2657.230769230769,60.18279569892473,15.2,82.3,38.58,0.5,2.13,0,0,0,0,0
945,3.4268,16.39,51.6,65.0,3.7493,1993.0939226519336,39470.181818181816,1939.2032967032967,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
372,3.6795,67.74,392.0,433.0,4.4157,39.55555555555556,39636.08928571428,2273.309523809524,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
1144,,,,,,0.0,842.5,0.0,19.6,86.7,39.82,0.38,2.77,0,0,0,0,0
480,3.0273,62.5,178.0,179.0,4.017,578.5123966942149,8016.333333333333,418.79651162790697,,,,0.75,0.7,0,0,0,0,0
1032,3.3895,3.4,52.67,44.0,3.343,1.2195121951219512,29489.027027027027,1137.7411167512691,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
348,4.4528,45.15,329.5,313.0,3.7626,579.5,6045.705882352941,751.0275862068966,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
182,,,,,,0.0,6456.5,0.0,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
1062,3.6359,28.1,255.57,289.0,3.8112,1034.1148648648648,6543.5,372.6048780487805,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
987,3.9938,71.36,107.6,58.0,4.3299,3407.4074074074074,9559.433333333332,654.1272727272727,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
1038,2.5936,21.38,195.67,122.0,2.6228,2447.5,6607.923076923077,313.6313559322034,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
290,4.1768,28.49,169.25,119.0,3.7452,245.1764705882353,7572.37037037037,540.9542483660131,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
931,3.9131,10.42,219.6,228.0,3.6817,4150.349650349651,31890.12121212121,2178.216748768473,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
806,,,,,,,17145.970588235294,0.0,17.3,85.0,49.14,0.49,1.3,0,0,0,0,0
550,3.4766,76.61,341.5,353.0,3.6117,,6926.866666666667,98.29761904761904,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
1034,1.7431,91.15,192.8,116.0,3.0417,,3388.6,5.0886075949367084,,,,0.67,0.56,0,0,0,0,0
129,3.1171,11.39,281.0,244.0,3.5858,,15675.0,1682.375690607735,15.7,94.0,45.52,1.2,1.27,0,0,0,0,0
394,3.7295,78.83,137.0,131.0,3.6463,937.8125,10416.142857142857,63.10843373493976,18.3,83.4,39.72,0.6,0.86,0,0,0,0,0
126,3.5571,40.85,356.29,254.0,4.146,4133.841463414634,15522.111111111111,3014.44262295082,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
236,2.981,16.67,299.67,374.0,3.0469,70.42682926829268,2861.111111111112,40.0,15.2,82.3,38.58,0.5,2.13,0,0,0,0,0
1002,3.2747,72.88,250.12,233.0,3.6387,2401.5873015873017,16787.945945945947,1369.0819672131147,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
860,2.9256,52.73,57.4,42.0,3.2269,104.23076923076924,4811.1,121.41040462427746,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
1075,3.9626,14.83,93.75,147.0,3.0821,688.8111888111888,3646.0,169.7025641025641,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
1090,4.0198,50.0,106.2,76.0,4.5265,15298511.19402985,13796.5,765.0618556701031,18.1,83.3,22.44,0.25,2.71,0,0,0,0,0
166,2.2756,71.51,49.75,19.0,3.055,3837.5,14005.675324675323,707.6129032258065,19.6,86.7,39.82,0.38,2.77,0,0,0,0,0
1172,3.1178,25.0,195.67,122.0,2.6709,519.7769784172662,2122.333333333333,63.734375,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
26,2.9556,66.67,281.0,135.0,2.9028,,719.6923076923077,33.21686746987952,18.1,83.3,22.44,0.25,2.71,0,0,0,0,0
416,3.325,39.22,144.83,107.0,2.986,992.063492063492,2864.4814814814813,1241.1677852348994,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
1105,3.4387,26.63,281.0,159.0,2.9555,796.6367713004485,7614.666666666667,449.9776119402985,15.7,94.0,45.52,1.2,1.27,0,0,0,0,0
176,3.0496,31.76,250.12,270.0,3.0584,1601.8662420382166,13994.208333333334,1973.032258064516,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
496,3.3922,41.83,399.2,245.0,3.8599,2057.1428571428573,54433.0,178.5981308411215,15.7,94.0,45.52,1.2,1.27,0,0,0,0,0
788,4.3618,46.59,14.67,2.0,3.655,22217.624031007752,88762.53333333334,15800.028571428573,18.1,83.3,22.44,0.25,2.71,0,0,0,0,0
207,3.1737,52.5,341.5,353.0,3.6326,1331.1475409836066,4673.5,108.62702702702704,20.4,92.2,63.64,0.8,1.1,0,0,1,0,0
168,2.8768,24.87,281.0,278.0,3.762,1.7241379310344829,2558.96,71.47004608294931,15.7,94.0,45.52,1.2,1.27,0,0,0,0,0
256,3.2513,67.44,89.75,82.0,4.2154,5606.547619047619,5351.4,76.17676767676768,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
408,3.6752,20.11,280.83,196.0,3.1148,,9254.692307692309,390.5059760956176,15.7,94.0,45.52,1.2,1.27,0,0,0,0,0
93,2.9969,41.58,193.2,180.0,2.7819,138271.91780821918,4272.4,29.0,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
1016,,,,,,0.0,133369.57142857142,0.0,16.8,91.4,52.21,0.38,1.69,0,0,0,0,0
704,3.7132,19.89,77.0,75.0,3.5291,10627.393617021276,22095.5,860.7412587412588,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
899,3.539,47.84,72.14,105.0,3.1719,1981.25,6878.357142857143,477.2361111111111,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
398,3.0023,25.93,49.75,409.0,3.8403,119.86111111111111,1966.6666666666667,0.0656934306569343,18.1,83.3,22.44,0.25,2.71,0,0,0,0,0
233,3.2948,8.93,202.67,136.0,3.0605,723.6804733727811,7466.735294117647,945.2142857142856,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
58,4.3016,23.56,106.2,45.0,3.7907,408.7837837837838,31681.102272727272,2448.9142857142856,26.3,51.0,32.28,0.22,2.29,0,0,0,0,0
431,3.1729,73.62,112.4,104.0,2.9138,1455.8559322033898,6590.9375,146.97191011235955,11.8,93.3,38.82,0.33,0.94,0,0,0,0,0
989,4.2237,29.15,70.4,55.0,3.3964,10343.069306930693,25673.20833333333,5937.419580419581,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
1182,4.2594,13.23,202.83,249.0,4.2965,126.92307692307692,4152.2962962962965,408.0051282051282,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
799,3.6475,44.29,8.5,84.0,3.3972,354817.44680851063,196129.8571428572,4645.8877551020405,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
268,4.0796,30.36,385.75,410.0,4.3428,8.843537414965986,9768.90909090909,1876.1511627906973,8.3,91.3,46.53,0.75,1.38,0,0,0,1,0
218,3.7386,9.52,202.83,234.0,3.421,70.58823529411765,61.0,0.0697674418604651,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
397,3.8094,63.98,202.67,136.0,3.8698,94.18604651162792,1593.360465116279,1199.3072289156626,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
354,2.9634,53.93,213.0,235.0,3.4316,594.6702127659574,1550.0,54.95652173913044,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
1120,,,,,,,3917.3333333333335,0.0,19.6,86.7,39.82,0.38,2.77,0,0,0,0,0
177,4.5259,21.86,49.75,97.0,4.7818,21350.5,16498.774436090225,2402.1560283687945,19.6,86.7,39.82,0.38,2.77,0,0,0,0,0
553,2.1251,89.61,255.57,207.0,2.9272,906.4202334630352,11128.222222222224,930.0,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
336,2.6048,8.49,52.67,29.0,3.0008,1599.2785714285717,21735.103448275862,924.8282828282828,20.4,92.2,63.64,0.8,1.1,0,0,1,0,0
223,1.1367,77.69,176.0,138.0,1.901,51.19047619047619,0.0,0.0178571428571428,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
838,3.1012,85.67,170.25,161.0,2.9571,296.319018404908,10885.4375,1631.5549132947976,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
1078,1.6095,5.88,53.67,46.0,2.5812,228.2407407407408,279.5,0.524822695035461,19.4,70.0,33.42,0.33,1.53,0,0,0,0,1
800,4.3993,10.71,403.0,386.0,3.6407,0.0,172.66666666666666,0.2166666666666666,11.8,93.3,38.82,0.33,0.94,0,0,0,0,0
474,3.1053,77.38,170.25,158.0,2.8858,12926.344086021503,3332.7272727272725,13.412429378531073,17.3,85.0,49.14,0.49,1.3,0,0,0,0,0
1207,2.4973,28.44,72.14,163.0,2.8252,4675327.523364486,10892.32,0.7357142857142858,,,,0.5,1.58,0,0,0,0,0
65,2.6442,76.92,49.75,19.0,3.9834,21140.95238095238,11548.027397260274,417.9028571428572,19.4,70.0,33.42,0.33,1.53,0,0,0,0,1
527,2.7338,58.82,141.5,80.0,3.6551,237.9746835443038,21640.19672131148,1801.808823529412,19.6,86.7,39.82,0.38,2.77,0,0,0,0,0
1073,2.7096,4.51,77.0,86.0,2.7412,230.8823529411765,3950.529411764706,12.795811518324609,18.1,83.3,22.44,0.25,2.71,0,0,0,0,0
359,3.2833,57.34,70.0,126.0,3.1448,1225.2155172413793,8986.238095238095,650.2480620155038,20.4,92.2,63.64,0.8,1.1,0,0,1,0,0
454,1.6419,76.42,341.5,325.0,2.8327,3768.966666666666,13219.939393939394,869.010152284264,8.6,85.6,40.74,0.5,1.74,0,1,0,0,0
418,3.4042,59.68,250.12,254.0,3.6846,1068.7179487179487,13413.27049180328,3901.6807228915663,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
259,4.0639,11.88,144.83,142.0,4.0445,4003.8216560509554,60461.18382352941,3581.1930693069307,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
677,3.1556,32.01,141.5,80.0,2.8949,1547.9274611398964,13012.444444444443,1595.7125748502997,18.1,83.3,22.44,0.25,2.71,0,0,0,0,0
277,2.6824,5.36,219.6,278.0,2.7384,338.0,10376.272727272728,2.473684210526316,18.1,83.3,22.44,0.25,2.71,0,0,0,0,0
1100,4.4059,13.81,176.0,65.0,4.1367,1840.8450704225352,22173.983606557376,1730.0045454545457,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
16,3.8628,67.98,70.0,35.0,3.8451,12.857142857142858,33930.583333333336,149.33175355450237,19.6,86.7,39.82,0.38,2.77,0,0,0,0,0
99,2.9605,59.88,53.67,278.0,3.8437,698.1944444444445,7387.833333333333,660.0552147239264,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
197,2.9639,11.82,51.6,18.0,2.2776,140.85106382978722,7209.333333333333,332.1532258064516,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
363,2.5331,20.0,219.6,152.0,3.289,641.4529914529915,13243.296296296296,1731.735632183908,15.7,94.0,45.52,1.2,1.27,0,0,0,0,0
244,2.4093,57.14,72.14,105.0,2.3992,73.07692307692308,3729.444444444444,60.81932773109244,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
660,3.7676,25.59,356.29,267.0,3.635,6977.838323353293,15633.520547945203,138.2037037037037,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
292,3.7261,30.53,137.0,113.0,4.3263,,11943.2,260.078431372549,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
736,3.4588,69.44,178.0,193.0,3.901,660.0584415584416,1687.428571428571,50.205,8.3,91.3,46.53,0.75,1.38,0,0,0,1,0
380,4.3782,23.18,385.75,410.0,4.5864,625.5924170616114,8444.457142857143,509.5925925925926,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
1131,1.8637,9.52,219.6,278.0,3.6598,14.285714285714286,41911.9375,903.8225806451612,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
928,2.9962,22.86,36.0,48.0,3.714,657.070707070707,2096.5,2.2301587301587302,8.3,91.3,46.53,0.75,1.38,0,0,0,1,0
18,4.0462,64.06,57.4,88.0,4.3399,2185.294117647059,19009.165048543688,2829.9885714285715,18.1,83.3,22.44,0.25,2.71,0,0,0,0,0
1200,3.2287,50.0,355.25,358.0,3.4001,,10374.4,216.9353846153846,17.3,85.0,49.14,0.49,1.3,0,0,0,0,0
933,,,,,,0.0,304.0,0.0,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
258,3.2796,82.05,230.33,231.0,4.2126,10.638297872340424,27726.16,579.3969849246231,18.1,83.3,22.44,0.25,2.71,0,0,0,0,0
868,0.7761,95.24,237.5,197.0,3.1751,1193.939393939394,51221.53846153846,1094.35960591133,15.2,82.3,38.58,0.5,2.13,0,0,0,0,0
261,2.8772,40.98,49.75,68.0,3.4802,5192.355371900827,20768.77094972067,3314.9341563786006,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
707,3.9031,38.31,281.0,294.0,3.8574,5773.569832402235,64061.545454545456,2020.267759562841,17.3,85.0,49.14,0.49,1.3,0,0,0,0,0
907,2.6132,56.52,193.2,184.0,3.5715,1098.5981308411217,3755.0,120.94444444444444,19.6,86.7,39.82,0.38,2.77,0,0,0,0,0
82,,,,,,0.0,,0.0,18.3,83.4,39.72,0.6,0.86,0,0,0,0,0
242,2.5328,22.52,202.83,156.0,2.8202,,32163.33333333333,1601.0217391304348,20.4,92.2,63.64,0.8,1.1,0,0,1,0,0
438,2.0209,31.58,381.0,410.0,3.0283,2.6923076923076925,1808.428571428572,77.88387096774194,26.3,51.0,32.28,0.22,2.29,0,0,0,0,0
84,3.861,28.64,169.25,119.0,3.8318,11551.69540229885,9237.25,259.13793103448273,16.8,91.4,52.21,0.38,1.69,0,0,0,0,0
479,2.1777,8.5,229.0,260.0,2.735,1522.4120603015076,8518.458333333334,185.0205479452055,18.1,83.3,22.44,0.25,2.71,0,0,0,0,0
642,4.1307,74.5,51.6,26.0,3.8371,16258.333333333334,30880.514124293783,9369.357142857143,16.8,91.4,52.21,0.38,1.69,0,0,0,0,0
863,3.3505,39.42,307.5,291.0,3.9279,49047.619047619046,40.2,0.0294117647058823,11.8,93.3,38.82,0.33,0.94,0,0,0,0,0
1181,4.3418,24.49,255.57,243.0,3.5219,1628.8461538461538,11659.930348258706,4771.63829787234,16.8,91.4,52.21,0.38,1.69,0,0,0,0,0
870,3.3838,69.74,255.57,192.0,3.299,796.2745098039215,26369.634615384617,12.342857142857143,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
684,3.1998,9.84,153.25,118.0,3.6022,140.0,50.0,0.0072463768115942,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
1169,2.2538,59.06,195.67,153.0,2.9947,1253.1767955801106,3597.1666666666665,33.355421686746986,15.2,82.3,38.58,0.5,2.13,0,0,0,0,0
108,3.3358,23.48,202.83,177.0,3.7226,2844.5054945054944,5821.59375,224.57333333333327,15.7,94.0,45.52,1.2,1.27,0,0,0,0,0
1157,3.5573,33.69,106.2,110.0,3.4059,13700.0,11318.1,133.4556451612903,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
511,3.1132,33.74,229.0,260.0,2.9971,2.336448598130841,1463.5,1.823008849557522,8.6,85.6,40.74,0.5,1.74,0,1,0,0,0
888,2.8251,6.94,355.25,334.0,3.3789,1.0526315789473684,3044.3478260869565,189.9186602870813,20.4,92.2,63.64,0.8,1.1,0,0,1,0,0
813,4.4977,68.12,144.83,142.0,3.8264,1226.6935483870968,27738.865384615383,1568.1524390243903,11.8,93.3,38.82,0.33,0.94,0,0,0,0,0
356,,,,,,,8226.5,0.0,18.1,83.3,22.44,0.25,2.71,0,0,0,0,0
926,4.0591,13.12,193.2,134.0,3.8003,1276.975806451613,14102.604166666666,350.07916666666665,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
169,,,,,,0.0,1807.8,0.0,15.2,82.3,38.58,0.5,2.13,0,0,0,0,0
529,3.925,20.99,137.0,113.0,3.4984,12046.27450980392,38055.444444444445,1156.122641509434,15.2,82.3,38.58,0.5,2.13,0,0,0,0,0
526,3.1967,11.22,280.83,319.0,4.2344,434.8591549295775,7568.028169014085,1023.283185840708,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
741,4.3706,43.25,290.6,192.0,4.2682,643.3461538461538,8502.107843137255,2341.5069444444443,19.6,86.7,39.82,0.38,2.77,0,0,0,0,0
88,2.9274,32.37,229.0,260.0,2.9609,3879.8947368421054,48935.2994011976,6935.28488372093,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
925,3.1362,5.56,230.33,231.0,3.1794,2.5,8962.615384615385,441.88235294117646,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
502,3.779,47.37,239.0,79.0,3.9685,0.0,1633.1818181818182,0.1262626262626262,,,,0.75,0.7,0,0,0,0,0
763,3.1221,9.7,8.5,9.0,3.0386,1588.3152173913045,24411.369369369368,1141.6,17.3,85.0,49.14,0.49,1.3,0,0,0,0,0
1061,3.0663,43.18,16.0,14.0,3.2842,2106.35838150289,310944.7831325301,4614.278947368421,18.1,83.3,22.44,0.25,2.71,0,0,0,0,0
1076,3.0598,79.84,230.33,231.0,3.7482,348.17808219178085,11140.14606741573,1139.6,20.4,92.2,63.64,0.8,1.1,0,0,1,0,0
415,2.7226,32.31,281.43,45.0,2.7663,93.82673267326732,3709.375,347.6736842105263,20.4,92.2,63.64,0.8,1.1,0,0,1,0,0
831,3.5789,31.27,49.75,68.0,2.4712,2577.777777777778,15257.756097560976,830.2146118721461,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
505,,,,,,0.0,851.4761904761905,0.0,19.4,70.0,33.42,0.33,1.53,0,0,0,0,1
96,3.3274,14.29,51.6,65.0,3.6104,,22696.40625,2133.807511737089,19.6,81.0,63.16,1.0,1.43,1,0,0,0,0
199,2.3493,78.79,251.67,155.0,4.0833,152.52898550724638,11340.7868852459,68.93827160493827,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
1121,1.8911,20.0,381.0,382.0,2.4308,4011.023622047244,2353.75,2.552083333333333,8.3,91.3,46.53,0.75,1.38,0,0,0,1,0
1099,3.6184,54.43,106.2,45.0,4.535,,10385.60975609756,2675.8809523809523,16.8,91.4,52.21,0.38,1.69,0,0,0,0,0
67,4.1537,10.49,260.25,188.0,3.9377,9.523809523809524,2775.0,50.504464285714285,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
975,3.3576,24.6,290.33,269.0,3.3386,17819.134969325154,13585.336206896553,790.6169154228855,18.3,83.4,39.72,0.6,0.86,0,0,0,0,0
1079,3.1569,67.88,193.2,277.0,3.8044,,33143.73333333333,605.0241935483871,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
724,3.6887,24.41,281.0,231.0,4.4658,2545.310160427808,15434.84126984127,466.954802259887,,,,0.75,0.7,0,0,0,0,0
1041,3.6148,25.96,72.14,105.0,4.0319,45956.1797752809,4398.892857142857,309.5696721311475,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
361,3.0225,37.68,195.25,199.0,3.4796,1818.571428571429,13482.135135135137,981.2944162436548,20.4,92.2,63.64,0.8,1.1,0,0,1,0,0
440,3.6142,17.64,329.5,313.0,3.5747,17343.35907335907,66876.29126213593,14812.104761904762,15.7,94.0,45.52,1.2,1.27,0,0,0,0,0
504,3.0501,88.7,255.57,243.0,3.5876,,9584.48,286.0845771144279,,,,0.75,0.7,0,0,0,0,0
450,1.924,44.06,250.12,163.0,3.2435,267.96875,110.0,0.0881226053639846,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
403,4.4374,14.12,22.0,26.0,5.1358,1314.796052631579,210817.04545454544,48108.7461928934,17.3,85.0,49.14,0.49,1.3,0,0,0,0,0
1192,3.4166,19.42,230.33,231.0,3.5818,474.72972972972974,3665.0208333333335,263.3255813953488,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
421,2.9488,47.64,385.75,410.0,3.8371,702.7083333333334,6765.32,127.20666666666666,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
374,3.6103,61.54,230.33,208.0,2.6525,13293171.05263158,13992.897435897436,1133.6942148760331,18.2,97.1,46.49,0.75,2.46,0,0,0,0,0
619,3.3449,28.57,144.83,107.0,4.1415,813.6363636363636,6914.5,848.3216374269006,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
857,3.5002,5.49,341.5,353.0,3.2826,5001.4375,19947.71111111111,956.9183673469388,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
518,2.5036,66.67,230.33,231.0,3.006,625.974025974026,11116.666666666666,0.9770642201834864,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
97,4.8916,47.26,250.12,308.0,4.6085,2852.186813186813,8000.512195121952,573.065868263473,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
843,2.6548,2.93,202.67,211.0,2.8317,1733.7662337662337,7208.235294117647,351.2742857142857,11.8,93.3,38.82,0.33,0.94,0,0,0,0,0
720,2.611,20.78,72.14,105.0,3.2461,1078.224358974359,47369.28125,655.6802030456853,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
296,3.5055,14.61,213.33,149.0,2.7431,1634.1666666666667,25838.84117647059,912.9897435897436,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
1070,3.2132,33.78,53.67,46.0,3.2415,1205.1075268817203,10349.285714285714,182.3238095238096,26.3,51.0,32.28,0.22,2.29,0,0,0,0,0
964,,,,,,,3400.0,0.0,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
823,2.8351,57.14,230.33,231.0,3.259,43.30357142857143,6867.066666666667,331.1373626373626,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
685,2.791,26.79,249.42,245.0,3.3766,3575.480225988701,1398.0,47.42702702702703,13.1,93.2,39.66,0.5,1.37,0,0,0,0,0
1161,3.5437,34.76,57.4,34.0,3.44,729.6296296296297,60917.512,2109.421568627451,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
1154,2.5643,20.0,249.42,245.0,3.3651,0.6711409395973155,4347.133333333333,83.79126213592232,,,,0.5,1.58,0,0,0,0,0
971,3.7076,24.71,49.75,15.0,4.053,9868.311377245507,433613.8888888889,9073.58282208589,16.8,91.4,52.21,0.38,1.69,0,0,0,0,0
85,4.6381,19.62,213.0,247.0,3.9038,2868.108108108108,1916.3076923076924,1.2451612903225806,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
467,2.5464,39.47,281.43,257.0,3.3291,,7145.0,180.18382352941177,17.3,85.0,49.14,0.49,1.3,0,0,0,0,0
395,4.5526,2.64,170.25,161.0,4.2475,5732.242990654206,11583.5,109.75,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
729,3.742,42.58,144.83,346.0,4.2709,216.2295081967213,33643.07272727273,1180.5188284518829,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
1187,3.8203,51.31,170.25,150.0,4.0126,2728.1102362204724,41476.833333333336,149.02727272727273,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
654,3.9233,14.54,202.83,234.0,3.7997,30.412371134020617,,0.0,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
